#group,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
#datatype,string,long,dateTime:RFC3339,string,string,double,double,double,double
#default,_result,,,,,,,,
,result,table,_time,device,location,altitude,humidity,pressure,temperature
,,1,2025-05-02T16:21:27.5898693Z,esp32,Outside,36.23824,52.25488,1008.656,26.48
,,1,2025-05-02T16:22:29.1307287Z,esp32,Outside,36.50364,52.07031,1008.624,26.48
,,1,2025-05-02T16:23:30.8849997Z,esp32,Outside,36.71103,52.42578,1008.599,26.47
,,1,2025-05-02T16:24:32.7347749Z,esp32,Outside,36.76754,52.46289,1008.593,26.48
,,1,2025-05-02T16:25:34.1671084Z,esp32,Outside,36.71506,52.27832,1008.599,26.49
,,1,2025-05-02T16:26:35.7075423Z,esp32,Outside,36.65602,52.5332,1008.606,26.49
,,1,2025-05-02T16:27:37.047649Z,esp32,Outside,37.31301,52.56836,1008.527,26.5
,,1,2025-05-02T16:28:38.589427Z,esp32,Outside,37.30393,52.76855,1008.528,26.53
,,1,2025-05-02T16:29:40.0303619Z,esp32,Outside,37.3004,52.3457,1008.529,26.57
,,1,2025-05-02T16:30:41.6755846Z,esp32,Outside,37.20856,52.5,1008.54,26.6
,,1,2025-05-02T16:31:43.3167889Z,esp32,Outside,37.16415,52.32813,1008.545,26.62
,,1,2025-05-02T16:32:44.9631793Z,esp32,Outside,36.93153,52.2832,1008.573,26.63
,,1,2025-05-02T16:33:46.5085816Z,esp32,Outside,36.8296,52.44629,1008.585,26.64
,,1,2025-05-02T16:34:48.1487143Z,esp32,Outside,37.16415,52.5498,1008.545,26.64
,,1,2025-05-02T16:35:49.6911401Z,esp32,Outside,37.51133,52.42285,1008.504,26.64
,,1,2025-05-02T16:36:51.1322046Z,esp32,Outside,36.52534,52.22656,1008.622,26.65
,,1,2025-05-02T16:37:52.5839582Z,esp32,Outside,36.95323,52.41211,1008.57,26.65
,,1,2025-05-02T16:38:54.219465Z,esp32,Outside,37.14801,52.43652,1008.547,26.66
,,1,2025-05-02T16:39:55.6551986Z,esp32,Outside,37.71772,52.42676,1008.479,26.66
,,1,2025-05-02T16:40:56.9952582Z,esp32,Outside,38.20219,52.35742,1008.421,26.67
,,1,2025-05-02T16:41:58.5373892Z,esp32,Outside,38.08056,52.57715,1008.435,26.68
,,1,2025-05-02T16:43:00.0474757Z,esp32,Outside,37.9004,52.62598,1008.457,26.69
,,1,2025-05-02T16:44:01.6241895Z,esp32,Outside,38.21833,52.42969,1008.419,26.7
,,1,2025-05-02T16:45:03.4707863Z,esp32,Outside,38.41112,52.4541,1008.396,26.71
,,1,2025-05-02T16:46:05.013587Z,esp32,Outside,38.12649,52.58203,1008.43,26.71
,,1,2025-05-02T16:47:06.5545632Z,esp32,Outside,37.76213,52.60547,1008.474,26.72
,,1,2025-05-02T16:48:07.9962783Z,esp32,Outside,38.40001,52.65137,1008.397,26.72
,,1,2025-05-02T16:49:09.5349418Z,esp32,Outside,38.74774,52.58496,1008.356,26.74
,,1,2025-05-02T16:50:11.1795961Z,esp32,Outside,38.69424,52.56152,1008.362,26.74
,,1,2025-05-02T16:51:12.7227312Z,esp32,Outside,39.36297,52.4707,1008.282,26.75
,,1,2025-05-02T16:52:14.265677Z,esp32,Outside,38.94558,52.47266,1008.332,26.77
,,1,2025-05-02T16:53:15.8090562Z,esp32,Outside,39.13686,52.70508,1008.309,26.78
,,1,2025-05-02T16:54:17.1466671Z,esp32,Outside,39.54467,52.47461,1008.26,26.78
,,1,2025-05-02T16:55:18.5858157Z,esp32,Outside,39.687,52.65039,1008.243,26.8
,,1,2025-05-02T16:56:20.0259426Z,esp32,Outside,39.77583,52.57031,1008.233,26.81
,,1,2025-05-02T16:57:21.567877Z,esp32,Outside,39.66782,52.70898,1008.246,26.82
,,1,2025-05-02T16:58:23.0072658Z,esp32,Outside,39.99792,52.6416,1008.206,26.83
,,1,2025-05-02T16:59:24.2413329Z,esp32,Outside,40.10947,52.71191,1008.193,26.84
,,1,2025-05-02T17:00:25.6897743Z,esp32,Outside,40.38153,52.70215,1008.16,26.86
,,1,2025-05-02T17:01:27.4278743Z,esp32,Outside,40.51782,52.72656,1008.144,26.87
,,1,2025-05-02T17:02:28.7730885Z,esp32,Outside,40.0807,52.71777,1008.196,26.88
,,1,2025-05-02T17:03:30.6181935Z,esp32,Outside,40.58748,52.90332,1008.136,26.89
,,1,2025-05-02T17:04:32.1568665Z,esp32,Outside,40.22506,52.59375,1008.179,26.91
,,1,2025-05-02T17:05:33.7612647Z,esp32,Outside,40.54255,52.69824,1008.141,26.92
,,1,2025-05-02T17:06:35.3456377Z,esp32,Outside,40.39769,52.51563,1008.158,26.94
,,1,2025-05-02T17:07:36.7954713Z,esp32,Outside,40.32702,52.75977,1008.167,26.95
,,1,2025-05-02T17:08:38.4332197Z,esp32,Outside,40.20386,52.61035,1008.181,26.96
,,1,2025-05-02T17:09:39.8696409Z,esp32,Outside,40.35175,52.7959,1008.164,26.97
,,1,2025-05-02T17:10:41.3122692Z,esp32,Outside,40.89843,52.63574,1008.098,26.98
,,1,2025-05-02T17:11:42.8535906Z,esp32,Outside,41.6834,52.63672,1008.005,26.98
,,1,2025-05-02T17:12:44.3930535Z,esp32,Outside,41.31539,52.71777,1008.049,26.99
,,1,2025-05-02T17:13:45.8361903Z,esp32,Outside,41.36436,52.83594,1008.043,27.01
,,1,2025-05-02T17:14:47.1790255Z,esp32,Outside,41.3477,52.85059,1008.045,27.04
,,1,2025-05-02T17:15:48.7119846Z,esp32,Outside,41.19827,52.67871,1008.063,27.05
,,1,2025-05-02T17:16:50.0105382Z,esp32,Outside,41.44563,52.74902,1008.033,27.06
,,1,2025-05-02T17:17:51.3897637Z,esp32,Outside,41.2326,52.77539,1008.058,27.09
,,1,2025-05-02T17:18:52.9337008Z,esp32,Outside,41.3477,52.7334,1008.045,27.12
,,1,2025-05-02T17:19:54.6784977Z,esp32,Outside,41.06753,52.65527,1008.078,27.15
,,1,2025-05-02T17:20:56.1182091Z,esp32,Outside,40.93578,52.56738,1008.094,27.18
,,1,2025-05-02T17:21:57.5571033Z,esp32,Outside,41.11902,52.59375,1008.072,27.22
,,1,2025-05-02T17:22:59.0999397Z,esp32,Outside,41.12811,52.73633,1008.071,27.25
,,1,2025-05-02T17:24:00.3344447Z,esp32,Outside,41.70763,52.64648,1008.002,27.27
,,1,2025-05-02T17:25:02.0797869Z,esp32,Outside,41.62484,52.69434,1008.012,27.29
,,1,2025-05-02T17:26:03.6310529Z,esp32,Outside,41.87473,52.36133,1007.982,27.3
,,1,2025-05-02T17:27:05.1663872Z,esp32,Outside,41.38253,52.43262,1008.04,27.32
,,1,2025-05-02T17:28:06.604462Z,esp32,Outside,41.81314,52.39941,1007.989,27.33
,,1,2025-05-02T17:29:08.147137Z,esp32,Outside,41.30125,52.48242,1008.05,27.35
,,1,2025-05-02T17:30:09.6924296Z,esp32,Outside,41.50015,52.65723,1008.026,27.36
,,1,2025-05-02T17:31:11.134238Z,esp32,Outside,41.58294,52.61133,1008.017,27.36
,,1,2025-05-02T17:32:12.6735912Z,esp32,Outside,41.7142,52.80664,1008.001,27.35
,,1,2025-05-02T17:33:14.0214239Z,esp32,Outside,41.74348,52.5752,1007.997,27.35
,,1,2025-05-02T17:34:15.4537436Z,esp32,Outside,42.04285,52.53906,1007.961,27.35
,,1,2025-05-02T17:35:16.9936395Z,esp32,Outside,42.44118,52.65527,1007.914,27.35
,,1,2025-05-02T17:36:18.5353837Z,esp32,Outside,42.1731,52.63379,1007.946,27.36
,,1,2025-05-02T17:37:20.0747775Z,esp32,Outside,42.05042,52.59961,1007.961,27.36
,,1,2025-05-02T17:38:21.7219747Z,esp32,Outside,42.02417,52.73828,1007.964,27.36
,,1,2025-05-02T17:39:23.1632167Z,esp32,Outside,41.62283,52.42773,1008.012,27.38
,,1,2025-05-02T17:40:24.7016172Z,esp32,Outside,41.16597,52.83301,1008.066,27.38
,,1,2025-05-02T17:41:26.5530469Z,esp32,Outside,41.01857,52.22168,1008.084,27.39
,,1,2025-05-02T17:42:28.4038931Z,esp32,Outside,41.42746,52.47949,1008.035,27.42
,,1,2025-05-02T17:43:30.0487447Z,esp32,Outside,41.32599,53.00098,1008.047,27.53
,,1,2025-05-02T17:44:31.5912943Z,esp32,Outside,41.10034,50.61523,1008.074,27.5
,,1,2025-05-02T17:45:33.0752734Z,esp32,Outside,41.7879,54.46191,1007.992,27.48
,,1,2025-05-02T17:46:34.7766843Z,esp32,Outside,41.80557,55.07324,1007.99,27.57
,,1,2025-05-02T17:47:36.2383504Z,esp32,Outside,41.74146,51.8252,1007.998,27.67
,,1,2025-05-02T17:48:37.7590582Z,esp32,Outside,41.80305,51.95215,1007.99,27.76
,,1,2025-05-02T17:49:39.2996693Z,esp32,Outside,42.12059,52.27051,1007.952,27.81
,,1,2025-05-02T17:50:40.8435203Z,esp32,Outside,42.22005,52.0166,1007.94,27.83
,,1,2025-05-02T17:51:42.5925662Z,esp32,Outside,41.91058,51.74219,1007.977,27.85
,,1,2025-05-02T17:52:44.337501Z,esp32,Outside,41.83334,51.73633,1007.987,27.9
,,1,2025-05-02T17:53:45.8783095Z,esp32,Outside,42.08525,51.85742,1007.956,27.94
,,1,2025-05-02T17:54:47.3178984Z,esp32,Outside,42.7027,51.18945,1007.883,27.98
,,1,2025-05-02T17:55:48.8608139Z,esp32,Outside,42.14634,51.78809,1007.949,28.05
,,1,2025-05-02T17:56:50.0955793Z,esp32,Outside,42.98695,52.50195,1007.849,28.12
,,1,2025-05-02T17:57:51.639877Z,esp32,Outside,42.52751,52.17578,1007.904,28.2
,,1,2025-05-02T17:58:53.0781286Z,esp32,Outside,42.36494,50.75781,1007.923,28.26
,,1,2025-05-02T17:59:54.6308094Z,esp32,Outside,42.45127,50.95898,1007.913,28.3
,,1,2025-05-02T18:00:56.1623647Z,esp32,Outside,42.57194,50.86816,1007.898,28.32
,,1,2025-05-02T18:01:57.704964Z,esp32,Outside,42.6512,50.95215,1007.889,28.34
,,1,2025-05-02T18:02:59.147378Z,esp32,Outside,42.33718,52.69336,1007.926,28.38
,,1,2025-05-02T18:04:00.7892869Z,esp32,Outside,42.57194,51.29688,1007.898,28.42
,,1,2025-05-02T22:25:32.9372371Z,esp32,Outside,47.64056,42.74023,1007.292,26.53
,,1,2025-05-02T22:26:34.4625336Z,esp32,Outside,47.32537,42.50879,1007.33,26.55
,,1,2025-05-02T22:27:36.2097254Z,esp32,Outside,47.49307,41.89551,1007.31,26.53
,,1,2025-05-02T22:28:37.7530582Z,esp32,Outside,47.44458,42.08105,1007.316,26.54
,,1,2025-05-02T22:29:38.8867084Z,esp32,Outside,47.66431,42.0918,1007.289,26.53
,,1,2025-05-02T22:30:40.491452Z,esp32,Outside,47.58551,41.90527,1007.299,26.52
,,1,2025-05-02T22:31:42.072667Z,esp32,Outside,47.6936,41.73047,1007.286,26.51
,,1,2025-05-02T22:32:43.5132972Z,esp32,Outside,47.94415,41.74219,1007.256,26.51
,,1,2025-05-02T22:33:45.0570575Z,esp32,Outside,47.78402,41.56738,1007.275,26.5
,,1,2025-05-02T22:34:46.5987292Z,esp32,Outside,47.84211,41.71777,1007.268,26.49
,,1,2025-05-02T22:35:48.1399069Z,esp32,Outside,47.87999,41.48535,1007.264,26.49
,,1,2025-05-02T22:36:49.6879948Z,esp32,Outside,47.76331,41.50977,1007.278,26.49
,,1,2025-05-02T22:37:51.3291629Z,esp32,Outside,48.13105,40.98438,1007.234,26.45
,,1,2025-05-02T22:38:52.9786134Z,esp32,Outside,47.86585,40.84961,1007.265,26.37
,,1,2025-05-02T22:39:54.5266002Z,esp32,Outside,47.96283,41.64453,1007.254,26.32
,,1,2025-05-02T22:40:56.0818247Z,esp32,Outside,47.67693,41.64551,1007.288,26.34
,,1,2025-05-02T22:41:57.7248554Z,esp32,Outside,47.67845,41.28418,1007.288,26.31
,,1,2025-05-02T22:42:59.4839216Z,esp32,Outside,47.69461,41.12988,1007.286,26.27
,,1,2025-05-02T22:44:01.0276021Z,esp32,Outside,47.7426,40.99805,1007.28,26.22
,,1,2025-05-02T22:45:02.5793019Z,esp32,Outside,47.28901,41.27734,1007.334,26.23
,,1,2025-05-02T22:46:04.2304231Z,esp32,Outside,47.36275,41.40625,1007.325,26.25
,,1,2025-05-02T22:47:05.5751503Z,esp32,Outside,47.26981,41.13965,1007.337,26.25
,,1,2025-05-02T22:48:07.1229969Z,esp32,Outside,47.02333,41.16504,1007.366,26.27
,,1,2025-05-02T22:49:08.7745681Z,esp32,Outside,46.74503,41.02637,1007.399,26.28
,,1,2025-05-02T22:50:10.4228075Z,esp32,Outside,46.78897,41.03809,1007.394,26.28
,,1,2025-05-02T22:51:11.8722203Z,esp32,Outside,46.57432,40.91211,1007.42,26.28
,,1,2025-05-02T22:52:13.5222391Z,esp32,Outside,46.57432,40.78418,1007.42,26.28
,,1,2025-05-02T22:53:15.0715999Z,esp32,Outside,47.00919,40.79688,1007.368,26.29
,,1,2025-05-02T22:54:16.7266563Z,esp32,Outside,47.06929,40.7627,1007.36,26.3
,,1,2025-05-02T22:55:18.2688428Z,esp32,Outside,46.74503,40.64746,1007.399,26.3
,,1,2025-05-02T22:56:19.8186695Z,esp32,Outside,46.9804,40.49414,1007.371,26.28
,,1,2025-05-02T22:57:21.3634954Z,esp32,Outside,46.66573,40.66797,1007.409,26.27
,,1,2025-05-02T22:58:23.0127059Z,esp32,Outside,46.97181,40.58594,1007.372,26.27
,,1,2025-05-02T22:59:24.4558666Z,esp32,Outside,46.40007,40.51758,1007.44,26.27
,,1,2025-05-02T23:00:25.6944714Z,esp32,Outside,46.39754,40.44727,1007.441,26.27
,,1,2025-05-02T23:01:27.2413992Z,esp32,Outside,46.43946,40.51465,1007.436,26.25
,,1,2025-05-02T23:02:28.9970823Z,esp32,Outside,46.76877,40.47949,1007.396,26.23
,,1,2025-05-02T23:03:30.4395178Z,esp32,Outside,46.64654,40.58203,1007.411,26.21
,,1,2025-05-02T23:04:32.0897162Z,esp32,Outside,46.50361,40.62793,1007.428,26.21
,,1,2025-05-02T23:05:33.5339064Z,esp32,Outside,46.85413,40.66016,1007.386,26.2
,,1,2025-05-02T23:06:34.8744647Z,esp32,Outside,46.82483,40.37012,1007.39,26.18
,,1,2025-05-02T23:07:36.420224Z,esp32,Outside,47.47236,40.49414,1007.312,26.14
,,1,2025-05-02T23:08:37.9708868Z,esp32,Outside,47.38296,40.55078,1007.323,26.13
,,1,2025-05-02T23:09:39.3102511Z,esp32,Outside,47.19809,40.61035,1007.345,26.14
,,1,2025-05-02T23:10:40.8610997Z,esp32,Outside,47.01474,40.65625,1007.367,26.15
,,1,2025-05-02T23:11:42.3022587Z,esp32,Outside,47.15314,40.83203,1007.35,26.16
,,1,2025-05-02T23:12:43.6431453Z,esp32,Outside,47.45216,40.55273,1007.315,26.16
,,1,2025-05-02T23:13:45.0868574Z,esp32,Outside,47.21779,40.57715,1007.343,26.16
,,1,2025-05-02T23:14:46.6342225Z,esp32,Outside,47.41781,40.46191,1007.319,26.17
,,1,2025-05-02T23:15:48.1764248Z,esp32,Outside,47.43852,40.4502,1007.316,26.16
,,1,2025-05-02T23:16:49.6231204Z,esp32,Outside,47.17435,40.47266,1007.348,26.16
,,1,2025-05-02T23:17:51.1243682Z,esp32,Outside,47.35972,40.47461,1007.326,26.18
,,1,2025-05-02T23:18:52.5052123Z,esp32,Outside,47.43852,40.43848,1007.316,26.16
,,1,2025-05-02T23:19:53.9500473Z,esp32,Outside,47.53096,40.47168,1007.305,26.15
,,1,2025-05-02T23:20:55.5991227Z,esp32,Outside,47.57137,40.5293,1007.3,26.14
,,1,2025-05-02T23:21:57.142299Z,esp32,Outside,47.43801,40.37695,1007.316,26.13
,,1,2025-05-02T23:22:58.6890946Z,esp32,Outside,47.4173,40.64648,1007.319,26.17
,,1,2025-05-02T23:24:00.2389899Z,esp32,Outside,47.20163,40.7627,1007.345,26.17
,,1,2025-05-02T23:25:01.7810999Z,esp32,Outside,47.04454,41.97949,1007.363,26.32
,,1,2025-05-02T23:26:03.2222669Z,esp32,Outside,47.24506,41.65332,1007.339,26.42
,,1,2025-05-02T23:27:04.9739608Z,esp32,Outside,46.75968,41.22266,1007.398,26.52
,,1,2025-05-02T23:28:06.5205591Z,esp32,Outside,46.8708,43.49121,1007.384,26.77
,,1,2025-05-02T23:29:08.0790972Z,esp32,Outside,47.27739,40.86328,1007.336,26.76
,,1,2025-05-02T23:30:09.6208884Z,esp32,Outside,47.21931,42.09277,1007.343,26.79
,,1,2025-05-02T23:31:10.9612472Z,esp32,Outside,47.21426,40.9209,1007.343,26.77
,,1,2025-05-02T23:32:12.508438Z,esp32,Outside,47.02535,40.83887,1007.366,26.76
,,1,2025-05-02T23:33:13.9656042Z,esp32,Outside,46.95818,40.88379,1007.374,26.75
,,1,2025-05-02T23:34:15.5964591Z,esp32,Outside,46.46523,40.90723,1007.433,26.74
,,1,2025-05-02T23:35:17.1400983Z,esp32,Outside,46.85867,40.91895,1007.386,26.73
,,1,2025-05-02T23:36:18.5836938Z,esp32,Outside,46.85867,40.91895,1007.386,26.73
,,1,2025-05-02T23:37:19.9274858Z,esp32,Outside,47.07081,40.83691,1007.36,26.74
,,1,2025-05-02T23:38:21.4686335Z,esp32,Outside,46.991,40.89551,1007.37,26.73
,,1,2025-05-02T23:39:23.1174553Z,esp32,Outside,47.07081,40.94141,1007.36,26.74
,,1,2025-05-02T23:40:24.4644536Z,esp32,Outside,47.29557,40.87207,1007.333,26.74
,,1,2025-05-02T23:41:26.001354Z,esp32,Outside,47.35467,40.92969,1007.326,26.74
,,1,2025-05-02T23:42:27.5465616Z,esp32,Outside,46.96626,40.77832,1007.373,26.73
,,1,2025-05-02T23:43:28.9899465Z,esp32,Outside,46.89302,40.83691,1007.382,26.74
,,1,2025-05-02T23:44:30.4333478Z,esp32,Outside,47.00666,40.82617,1007.368,26.74
,,1,2025-05-02T23:45:31.9782051Z,esp32,Outside,46.7324,41.67188,1007.401,26.75
,,1,2025-05-02T23:46:33.5207653Z,esp32,Outside,46.35815,41.21973,1007.445,26.74
,,1,2025-05-02T23:47:34.8637695Z,esp32,Outside,46.38744,41.01074,1007.442,26.74
,,1,2025-05-02T23:48:36.2102177Z,esp32,Outside,46.01472,40.99902,1007.487,26.75
,,1,2025-05-02T23:49:37.8462589Z,esp32,Outside,45.93644,40.90723,1007.496,26.75
,,1,2025-05-02T23:50:39.2879308Z,esp32,Outside,45.94098,40.98828,1007.495,26.75
,,1,2025-05-02T23:51:40.8325828Z,esp32,Outside,45.61474,40.83789,1007.534,26.75
,,1,2025-05-02T23:52:42.3769216Z,esp32,Outside,46.01371,40.84961,1007.487,26.75
,,1,2025-05-02T23:53:43.9202157Z,esp32,Outside,45.90715,40.84961,1007.499,26.75
,,1,2025-05-02T23:54:45.4641481Z,esp32,Outside,45.98341,40.76855,1007.49,26.75
,,1,2025-05-02T23:55:47.1108869Z,esp32,Outside,46.20058,40.72363,1007.464,26.76
,,1,2025-05-02T23:56:48.5525155Z,esp32,Outside,46.14704,40.72168,1007.471,26.75
,,1,2025-05-02T23:57:50.096582Z,esp32,Outside,46.32987,40.73438,1007.449,26.75
,,1,2025-05-02T23:58:51.6420926Z,esp32,Outside,46.23037,40.62891,1007.461,26.74
,,1,2025-05-02T23:59:53.084276Z,esp32,Outside,46.20108,41.17188,1007.464,26.72
,,1,2025-05-03T00:00:54.6281527Z,esp32,Outside,46.14249,41.10254,1007.471,26.72
,,1,2025-05-03T00:01:56.172667Z,esp32,Outside,45.79402,40.66309,1007.513,26.73
,,1,2025-05-03T00:02:57.6135159Z,esp32,Outside,45.58191,40.41699,1007.538,26.7
,,1,2025-05-03T00:03:59.1562971Z,esp32,Outside,45.37536,40.34863,1007.563,26.71
,,1,2025-05-03T00:05:00.7028572Z,esp32,Outside,45.55616,40.18457,1007.541,26.7
,,1,2025-05-03T00:06:02.1931803Z,esp32,Outside,45.59151,40.23047,1007.537,26.68
,,1,2025-05-03T00:07:03.8913444Z,esp32,Outside,45.64554,40.11426,1007.531,26.68
,,1,2025-05-03T00:08:05.231014Z,esp32,Outside,45.75665,40.25195,1007.517,26.67
,,1,2025-05-03T00:09:06.8775478Z,esp32,Outside,45.87482,40.06641,1007.503,26.67
,,1,2025-05-03T00:10:08.4206091Z,esp32,Outside,45.88897,40.10156,1007.502,26.67
,,1,2025-05-03T00:11:09.9644687Z,esp32,Outside,46.04048,40.05469,1007.483,26.67
,,1,2025-05-03T00:12:11.5089278Z,esp32,Outside,45.68797,40.03125,1007.526,26.67
,,1,2025-05-03T00:13:12.948205Z,esp32,Outside,45.53292,39.99707,1007.544,26.67
,,1,2025-05-03T00:14:14.5950467Z,esp32,Outside,45.84604,40.10059,1007.507,26.66
,,1,2025-05-03T00:15:15.9334707Z,esp32,Outside,45.44758,40.05371,1007.554,26.66
,,1,2025-05-03T00:16:17.3758302Z,esp32,Outside,45.18144,40.05273,1007.586,26.65
,,1,2025-05-03T00:17:18.9186284Z,esp32,Outside,45.12993,40.2373,1007.592,26.65
,,1,2025-05-03T00:18:20.2641817Z,esp32,Outside,44.94258,40.15625,1007.615,26.64
,,1,2025-05-03T00:19:21.8033759Z,esp32,Outside,44.98096,40.28516,1007.61,26.65
,,1,2025-05-03T00:20:23.3463191Z,esp32,Outside,44.54062,40.30762,1007.663,26.65
,,1,2025-05-03T00:21:24.8898627Z,esp32,Outside,44.81381,40.36621,1007.63,26.66
,,1,2025-05-03T00:22:26.3302055Z,esp32,Outside,44.37196,40.4248,1007.683,26.66
,,1,2025-05-03T00:23:27.8725578Z,esp32,Outside,44.05788,40.07715,1007.721,26.66
,,1,2025-05-03T00:24:29.521103Z,esp32,Outside,43.97961,40.22852,1007.73,26.66
,,1,2025-05-03T00:25:30.8598243Z,esp32,Outside,44.10686,40.56348,1007.715,26.66
,,1,2025-05-03T00:26:32.4024122Z,esp32,Outside,43.64989,40.29688,1007.769,26.66
,,1,2025-05-03T00:27:33.8424249Z,esp32,Outside,44.02354,39.93652,1007.725,26.64
,,1,2025-05-03T00:28:35.3866047Z,esp32,Outside,44.09777,39.95996,1007.716,26.65
,,1,2025-05-03T00:29:36.9295955Z,esp32,Outside,43.79228,39.86719,1007.752,26.63
,,1,2025-05-03T00:30:38.3847175Z,esp32,Outside,44.33257,39.86719,1007.688,26.64
,,1,2025-05-03T00:31:39.914413Z,esp32,Outside,44.2033,39.85449,1007.703,26.63
,,1,2025-05-03T00:32:41.5668844Z,esp32,Outside,43.82157,39.86426,1007.749,26.62
,,1,2025-05-03T00:33:43.1044164Z,esp32,Outside,43.56052,39.94531,1007.78,26.61
,,1,2025-05-03T00:34:44.3404469Z,esp32,Outside,42.94656,40.35059,1007.853,26.61
,,1,2025-05-03T00:35:46.0002728Z,esp32,Outside,42.92233,40.38574,1007.856,26.61
,,1,2025-05-03T00:36:47.8358625Z,esp32,Outside,42.69311,40.28223,1007.884,26.62
,,1,2025-05-03T00:37:49.4863164Z,esp32,Outside,42.53811,40.71191,1007.902,26.63
,,1,2025-05-03T00:38:50.8482212Z,esp32,Outside,42.53559,40.50195,1007.903,26.62
,,1,2025-05-03T00:39:52.4667859Z,esp32,Outside,42.38766,40.68652,1007.92,26.61
,,1,2025-05-03T00:40:54.0100368Z,esp32,Outside,42.55427,40.67383,1007.9,26.6
,,1,2025-05-03T00:41:55.5530424Z,esp32,Outside,42.65171,40.5459,1007.889,26.59
,,1,2025-05-03T00:42:56.7918744Z,esp32,Outside,42.54417,40.83301,1007.902,26.57
,,1,2025-05-03T00:43:58.3326787Z,esp32,Outside,42.87436,40.75391,1007.862,26.58
,,1,2025-05-03T00:44:59.8813178Z,esp32,Outside,42.46036,40.71973,1007.912,26.59
,,1,2025-05-03T00:46:01.5208706Z,esp32,Outside,42.08424,40.91797,1007.957,26.6
,,1,2025-05-03T00:47:03.0667339Z,esp32,Outside,41.75812,40.81445,1007.996,26.61
,,1,2025-05-03T00:48:04.4012234Z,esp32,Outside,41.12003,40.98828,1008.072,26.61
,,1,2025-05-03T00:49:06.0437395Z,esp32,Outside,40.91054,41.08105,1008.097,26.62
,,1,2025-05-03T00:50:07.5913224Z,esp32,Outside,41.13113,41.08105,1008.071,26.62
,,1,2025-05-03T00:51:08.8359868Z,esp32,Outside,40.75254,40.95605,1008.116,26.64
,,1,2025-05-03T00:52:10.4722827Z,esp32,Outside,40.6637,41.08301,1008.126,26.64
,,1,2025-05-03T00:53:12.0165885Z,esp32,Outside,40.73235,41.03613,1008.118,26.63
,,1,2025-05-03T00:54:13.6614155Z,esp32,Outside,40.3886,41.03711,1008.159,26.63
,,1,2025-05-03T00:55:15.2045755Z,esp32,Outside,40.36538,41.12988,1008.162,26.64
,,1,2025-05-03T00:56:16.6433179Z,esp32,Outside,40.3891,41.22168,1008.159,26.64
,,1,2025-05-03T00:57:18.1946651Z,esp32,Outside,40.45271,41.32617,1008.152,26.64
,,1,2025-05-03T00:58:19.7326827Z,esp32,Outside,40.12865,41.36133,1008.19,26.64
,,1,2025-05-03T00:59:20.9653131Z,esp32,Outside,40.17307,41.26855,1008.185,26.64
,,1,2025-05-03T01:00:22.5103481Z,esp32,Outside,39.93735,41.25684,1008.213,26.64
,,1,2025-05-03T01:01:24.0517393Z,esp32,Outside,39.84397,41.25684,1008.225,26.64
,,1,2025-05-03T01:02:25.6983568Z,esp32,Outside,39.2065,41.31445,1008.301,26.65
,,1,2025-05-03T01:03:27.2404142Z,esp32,Outside,39.1949,41.24609,1008.302,26.65
,,1,2025-05-03T01:04:28.7849443Z,esp32,Outside,39.20045,41.17578,1008.302,26.64
,,1,2025-05-03T01:05:30.2226418Z,esp32,Outside,39.07175,41.38281,1008.317,26.63
,,1,2025-05-03T01:06:31.6760487Z,esp32,Outside,38.68415,41.29102,1008.363,26.63
,,1,2025-05-03T01:07:33.1049348Z,esp32,Outside,38.36519,41.12891,1008.401,26.63
,,1,2025-05-03T01:08:34.544801Z,esp32,Outside,38.27637,41.26758,1008.412,26.63
,,1,2025-05-03T01:09:36.1904013Z,esp32,Outside,37.98165,41.18652,1008.447,26.63
,,1,2025-05-03T01:10:37.733458Z,esp32,Outside,37.74699,41.40723,1008.475,26.64
,,1,2025-05-03T01:11:39.2102134Z,esp32,Outside,37.61831,41.40625,1008.491,26.63
,,1,2025-05-03T01:12:40.6153274Z,esp32,Outside,37.86104,41.17383,1008.462,26.62
,,1,2025-05-03T01:13:42.0566433Z,esp32,Outside,38.01294,41.13965,1008.444,26.62
,,1,2025-05-03T01:14:43.4047201Z,esp32,Outside,38.09924,41.91406,1008.433,26.61
,,1,2025-05-03T01:15:44.9372837Z,esp32,Outside,38.30161,41.59961,1008.409,26.59
,,1,2025-05-03T01:16:46.5827628Z,esp32,Outside,38.07299,41.5293,1008.436,26.58
,,1,2025-05-03T01:17:47.9306701Z,esp32,Outside,37.81108,41.43652,1008.468,26.57
,,1,2025-05-03T01:18:49.4648232Z,esp32,Outside,37.94279,41.38867,1008.452,26.57
,,1,2025-05-03T01:19:50.8123735Z,esp32,Outside,37.91201,41.34082,1008.456,26.55
,,1,2025-05-03T01:20:52.3477151Z,esp32,Outside,37.62235,41.53809,1008.49,26.55
,,1,2025-05-03T01:21:53.8870306Z,esp32,Outside,37.69148,41.53809,1008.482,26.55
,,1,2025-05-03T01:22:55.3257609Z,esp32,Outside,37.82319,41.64063,1008.466,26.55
,,1,2025-05-03T01:23:56.8689756Z,esp32,Outside,37.29333,41.46875,1008.53,26.55
,,1,2025-05-03T01:24:58.4148507Z,esp32,Outside,37.90646,41.56055,1008.456,26.55
,,1,2025-05-03T01:25:59.9798315Z,esp32,Outside,37.62285,41.72363,1008.49,26.56
